origen_id,destino_id,distancia_km,tiempo_min
107,16,20.18138,22.7205
107,17,17.3974,21.678333333333335
107,18,8.65035,16.100166666666667
107,19,24.736729999999998,30.402833333333334
107,20,25.03454,32.48283333333333
107,21,56.44361,46.966
107,22,6.9368,13.824833333333334
107,23,70.06646,55.56933333333333
107,24,35.132349999999995,42.23166666666667
107,25,84.36498,67.7335
107,26,36.368050000000004,33.47383333333333
107,27,32.874019999999994,27.79416666666667
107,28,127.61372999999999,96.1015
107,29,36.93961,47.67466666666667
107,30,7.07053,16.600166666666667
107,31,4.39753,10.152
107,32,35.522220000000004,30.0655
107,33,72.90102,65.1625
107,34,81.58016,92.52733333333335
107,35,89.05181,89.82633333333334
107,36,15.90418,25.794333333333334
107,37,87.12082000000001,81.93333333333334
107,38,53.1073,53.86083333333333
107,39,112.37001,88.9715
107,40,71.19673,55.16733333333333
107,41,17.82243,28.994666666666667
107,42,89.33778,63.783
107,43,14.75657,19.387
107,44,113.58659,83.13083333333334
107,45,67.05604,53.834500000000006
107,46,38.90082,32.432
107,47,9.56583,16.684166666666666
107,48,26.958479999999998,27.893666666666665
107,49,110.27358,81.43383333333333
107,50,8.6364,17.2575
107,51,108.40927,120.90716666666667
107,52,21.71977,22.82766666666667
107,53,122.01033,87.69716666666666
107,54,27.83664,24.967
107,55,41.00704,51.9385
107,56,84.68256,68.29016666666666
107,57,71.8802,57.8025
107,58,120.7,85.75733333333332
107,59,60.61895,59.36716666666667
107,60,73.05636,53.72833333333333
107,61,66.98331,64.92416666666666
107,62,27.793830000000003,36.61016666666667
107,63,10.28497,16.926
107,64,65.40761,59.63966666666667
107,65,116.30681,88.4285
107,66,112.29802000000001,84.19966666666666
107,67,41.32392,44.761833333333335
107,68,65.35103,65.25416666666666
107,69,67.98754,58.484
107,70,107.8184,116.67800000000001
107,71,22.01313,29.21516666666667
107,72,90.9224,68.3785
107,73,33.9336,32.969166666666666
107,74,51.06118,49.61416666666666
107,75,13.53126,21.558833333333332
107,76,55.94593,49.8035
107,77,112.97509,85.06716666666667
107,78,66.89276,75.94933333333333
107,79,77.6717,76.94033333333333
107,80,39.16983999999999,35.397166666666664
107,81,97.60983999999999,90.21616666666667
107,82,72.33722,57.43983333333333
107,83,84.5566,87.843
107,84,18.82296,28.698333333333334
107,85,75.72877,57.033
107,86,12.636610000000001,16.209333333333333
107,87,133.258,91.92833333333333
107,88,46.33864,36.542833333333334
107,89,112.5804,82.82683333333333
107,90,12.44958,25.329
107,91,6.7994200000000005,13.206833333333332
107,92,104.14309,104.99333333333334
107,93,22.65368,23.497666666666664
107,94,9.240450000000001,14.8425
107,95,110.88291000000001,87.422
107,96,40.142309999999995,46.409
107,97,6.11055,14.440166666666666
107,98,16.63595,19.056833333333334
107,99,33.29882,36.3285
107,100,9.190940000000001,19.53166666666667
107,101,46.58662,42.535333333333334
107,102,89.20391000000001,80.821
107,103,18.20581,24.670666666666666
107,104,45.759730000000005,57.4445
107,105,29.125,34.536833333333334
107,106,34.00598,39.281333333333336
107,107,0.0,0.0
107,108,3.83921,9.036333333333333
107,109,5.2683,12.2105
107,110,7.64242,16.970833333333335
107,111,5.0051000000000005,12.07
107,112,3.02839,8.8165
107,113,11.64154,20.09733333333333
107,114,7.078270000000001,13.964833333333333
107,115,5.5539,11.951666666666666
107,116,9.64084,19.122
107,117,218.74939,154.61933333333334
107,118,111.9677,77.735
107,119,254.70617000000001,174.03916666666666
107,120,138.72113000000002,93.69033333333333
107,121,89.89662,59.791666666666664
108,0,19.26865,24.942833333333333
108,1,9.2553,17.951166666666666
108,2,99.25837,69.18366666666667
108,3,104.04377000000001,115.0115
108,4,23.69874,24.523333333333333
108,5,17.405150000000003,26.44783333333333
108,6,14.655959999999999,18.627666666666666
108,7,51.79715,50.07816666666667
108,8,7.88826,13.206166666666666
108,9,101.91367,92.10716666666667
108,10,67.02274,54.90133333333333
108,11,25.092950000000002,25.93
108,12,46.85171,40.324
108,13,33.30822,32.220166666666664
108,14,38.246,40.666666666666664
108,15,133.14741,98.95416666666667
108,16,25.02941,25.0555
108,17,22.24543,24.013333333333332
108,18,13.498370000000001,18.435166666666664
108,19,21.39541,24.797666666666665
108,20,21.69322,26.877833333333335
108,21,57.68276,48.63516666666667
108,22,6.94828,12.297
108,23,67.83961000000001,49.790333333333336
108,24,31.79103,36.6265
108,25,82.13813,61.95466666666667
108,26,34.1412,27.694833333333335
108,27,37.72205,30.129166666666666
108,28,125.27003,91.18
108,29,33.59829,42.0695
108,30,9.2391,16.982833333333335
108,31,9.186969999999999,12.771166666666666
108,32,40.37025,32.4005
108,33,72.11034,61.98616666666667
108,34,78.23884,86.92216666666667
108,35,86.82495,84.0475
108,36,20.65415,28.0215
108,37,84.77713,77.01183333333333
108,38,53.67873,52.482
108,39,110.02632000000001,84.05
108,40,72.43589,56.8365
108,41,17.65307,29.862833333333334
108,42,87.11093,58.004
108,43,19.604599999999998,21.721999999999998
108,44,111.24291000000001,78.20933333333333
108,45,64.82919,48.05566666666667
108,46,38.11014,29.255499999999998
108,47,14.3158,18.911333333333335
108,48,26.1678,24.717166666666667
108,49,107.92988000000001,76.51233333333333
108,50,13.48442,19.592499999999998
108,51,105.06796,115.30216666666666
108,52,20.92909,19.651166666666665
108,53,119.66663,82.77566666666667
108,54,32.68467,27.302
108,55,45.757,54.16583333333333
108,56,82.45571000000001,62.51116666666667
108,57,73.11934,59.4715
108,58,118.35631,80.83583333333333
108,59,58.392089999999996,53.58833333333334
108,60,70.82951,47.94949999999999
108,61,66.19263000000001,61.74766666666667
108,62,25.45014,31.688666666666666
108,63,15.03494,19.153166666666667
108,64,63.06391000000001,54.71816666666667
108,65,110.47994,83.12783333333333
108,66,109.95432000000001,79.27816666666666
108,67,41.89534,43.38283333333333
108,68,65.92245,63.87533333333333
108,69,65.64385,53.5625
108,70,105.59155,110.89899999999999
108,71,29.19578,29.3995
108,72,88.5787,63.457166666666666
108,73,35.17275,34.638333333333335
108,74,52.30034,51.28333333333333
108,75,18.28123,23.786
108,76,53.602230000000006,44.88216666666666
108,77,110.6314,80.14566666666666
108,78,63.55144,70.34416666666667
108,79,75.44484,71.16149999999999
108,80,44.01787,37.732166666666664
108,81,95.26615,85.29466666666667
108,82,69.99352,52.51833333333333
108,83,82.32975,82.06400000000001
108,84,23.57293,30.9255
108,85,74.93809,53.8565
108,86,9.2953,10.604333333333333
108,87,130.91431,87.00683333333333
108,88,45.547959999999996,33.36633333333334
